Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
KW15 1XF,Yes,58.975747,-2.943933,345830,1010226,HY458102,Kirkwall East,,1980-01-01,,35,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011824,East Kirkwall - 02,,East Kirkwall - 02
KW15 1XG,Yes,58.976363,-2.943202,345873,1010294,HY458102,Kirkwall East,,1980-01-01,,32,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011824,East Kirkwall - 02,,East Kirkwall - 02
KW15 1XH,Yes,58.976684,-2.942237,345929,1010329,HY459103,Kirkwall East,,1980-01-01,,33,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011824,East Kirkwall - 02,,East Kirkwall - 02
KW15 1XJ,Yes,58.970883,-2.950774,345429,1009690,HY454096,Kirkwall East,,1994-05-01,,49,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011818,West Kirkwall - 01,,West Kirkwall - 01
KW15 1XL,Yes,58.971242,-2.947115,345640,1009727,HY456097,Kirkwall East,,1992-10-01,,54,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011815,East Mainland - 03,,East Mainland - 03
KW15 1XN,Yes,58.978893,-2.936070,346287,1010570,HY462105,Kirkwall East,,1995-12-01,,52,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011816,East Mainland - 04,,East Mainland - 04
KW15 1XP,Yes,58.982455,-2.945462,345753,1010974,HY457109,Kirkwall East,,2014-01-01,,42,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011825,East Kirkwall - 03,,East Kirkwall - 03
KW15 1XQ,Yes,58.977303,-2.942289,345927,1010398,HY459103,Kirkwall East,,1980-01-01,,33,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011824,East Kirkwall - 02,,East Kirkwall - 02
KW15 1XR,Yes,58.985516,-2.974672,344079,1011339,HY440113,Kirkwall West and Orphir,,2013-07-01,,7,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011817,East Mainland - 05,,East Mainland - 05
KW15 1XS,Yes,58.970645,-2.945382,345739,1009659,HY457096,Kirkwall East,,2008-06-01,,60,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011815,East Mainland - 03,,East Mainland - 03
KW15 1XT,Yes,58.970101,-2.944880,345767,1009598,HY457095,Kirkwall East,,2010-11-01,,64,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011815,East Mainland - 03,,East Mainland - 03
KW15 1XU,Yes,58.980658,-2.938089,346174,1010768,HY461107,Kirkwall East,,1992-10-01,,51,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011816,East Mainland - 04,,East Mainland - 04
KW15 1XW,Yes,58.983520,-2.978565,343852,1011120,HY438111,Kirkwall West and Orphir,,2017-03-01,,51,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011817,East Mainland - 05,,East Mainland - 05
KW15 1XX,Yes,58.979806,-2.937782,346190,1010673,HY461106,Kirkwall East,,1992-10-01,,51,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011816,East Mainland - 04,,East Mainland - 04
KW15 1XY,Yes,58.979882,-2.959251,344956,1010699,HY449106,Kirkwall East,,1992-10-01,,15,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011822,West Kirkwall - 05,,West Kirkwall - 05
KW15 1XZ,Yes,59.001010,-2.941671,346000,1013037,HY459130,Kirkwall East,,2019-12-01,,9,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011816,East Mainland - 04,,East Mainland - 04
KW15 1YA,Yes,58.983311,-2.960721,344877,1011082,HY448110,Kirkwall West and Orphir,,1996-06-01,,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 1YB,No,58.983311,-2.960721,344877,1011082,HY448110,Kirkwall West and Orphir,,2003-06-01,2018-12-01,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 1YD,No,58.983196,-2.960509,344889,1011069,HY448110,Kirkwall West and Orphir,,2003-06-01,2015-06-01,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 1YE,No,58.972740,-2.950965,345421,1009897,HY454098,Kirkwall East,,2004-01-01,2005-08-01,48,Scotland,2024-05-24,Imputed by ONS by reference to surrounding postcode grid references,S01011818,West Kirkwall - 01,,West Kirkwall - 01
KW15 1YF,Yes,58.972586,-2.951239,345405,1009880,HY454098,Kirkwall East,,1992-10-01,,48,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011818,West Kirkwall - 01,,West Kirkwall - 01
KW15 1YG,No,58.983196,-2.960509,344889,1011069,HY448110,Kirkwall West and Orphir,,2006-01-01,2011-07-01,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 1YH,No,58.983196,-2.960509,344889,1011069,HY448110,Kirkwall West and Orphir,,1998-12-01,2003-01-01,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 1YJ,Yes,58.990462,-2.945943,345738,1011866,HY457118,Kirkwall East,,2021-12-01,,24,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011816,East Mainland - 04,,East Mainland - 04
KW15 1YL,No,58.983196,-2.960509,344889,1011069,HY448110,Kirkwall West and Orphir,,2002-06-01,2006-01-01,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 1YN,Yes,58.987954,-2.949696,345518,1011590,HY455115,Kirkwall East,,1992-05-01,,13,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011826,East Kirkwall - 04,,East Kirkwall - 04
KW15 1YP,Yes,58.988635,-2.948758,345573,1011665,HY455116,Kirkwall East,,1992-05-01,,9,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011826,East Kirkwall - 04,,East Kirkwall - 04
KW15 1YQ,No,58.983311,-2.960721,344877,1011082,HY448110,Kirkwall West and Orphir,,1995-12-01,2020-01-01,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 1YR,Yes,58.988861,-2.949756,345516,1011691,HY455116,Kirkwall East,,1992-05-01,,7,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011826,East Kirkwall - 04,,East Kirkwall - 04
KW15 1YS,Yes,58.988547,-2.950983,345445,1011657,HY454116,Kirkwall East,,1992-10-01,,8,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011826,East Kirkwall - 04,,East Kirkwall - 04
KW15 1YT,Yes,58.989530,-2.949113,345554,1011765,HY455117,Kirkwall East,,1992-10-01,,3,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011826,East Kirkwall - 04,,East Kirkwall - 04
KW15 1YU,Yes,58.989017,-2.946889,345681,1011706,HY456117,Kirkwall East,,1992-10-01,,8,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011826,East Kirkwall - 04,,East Kirkwall - 04
KW15 1YW,Yes,58.988060,-2.948777,345571,1011601,HY455116,Kirkwall East,,1992-05-01,,13,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011826,East Kirkwall - 04,,East Kirkwall - 04
KW15 1YX,No,58.983196,-2.960509,344889,1011069,HY448110,Kirkwall West and Orphir,,2002-06-01,2015-10-01,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 1YZ,Yes,58.990428,-2.944480,345822,1011861,HY458118,Kirkwall East,,2021-12-01,,11,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011816,East Mainland - 04,,East Mainland - 04
KW15 1ZA,Yes,58.991555,-2.943884,345858,1011986,HY458119,Kirkwall East,,2021-12-01,,27,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011816,East Mainland - 04,,East Mainland - 04
KW15 1ZD,No,58.983196,-2.960509,344889,1011069,HY448110,Kirkwall West and Orphir,,2002-06-01,2004-03-01,5,Scotland,2024-05-24,Imputed by ONS by reference to surrounding postcode grid references,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 1ZG,Yes,58.984619,-2.975691,344019,1011240,HY440112,Kirkwall West and Orphir,,2011-09-01,,7,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011817,East Mainland - 05,,East Mainland - 05
KW15 1ZH,Yes,58.983763,-2.975922,344004,1011145,HY440111,Kirkwall West and Orphir,,2012-09-01,,6,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011817,East Mainland - 05,,East Mainland - 05
KW15 1ZJ,Yes,58.983765,-2.976844,343951,1011146,HY439111,Kirkwall West and Orphir,,2011-09-01,,7,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011817,East Mainland - 05,,East Mainland - 05
KW15 1ZL,Yes,58.998161,-2.985334,343487,1012756,HY434127,Kirkwall West and Orphir,,2012-11-01,,9,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011817,East Mainland - 05,,East Mainland - 05
KW15 1ZN,Yes,58.985312,-2.976685,343963,1011318,HY439113,Kirkwall West and Orphir,,2014-12-01,,12,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011817,East Mainland - 05,,East Mainland - 05
KW15 1ZP,Yes,58.971014,-2.940314,346031,1009696,HY460096,Kirkwall East,,2015-04-01,,68,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011815,East Mainland - 03,,East Mainland - 03
KW15 1ZQ,Yes,58.983876,-2.958550,345003,1011143,HY450111,Kirkwall West and Orphir,,2015-07-01,,6,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011822,West Kirkwall - 05,,West Kirkwall - 05
KW15 1ZR,Yes,58.985636,-2.945236,345771,1011328,HY457113,Kirkwall East,,2015-09-01,,27,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011816,East Mainland - 04,,East Mainland - 04
KW15 1ZS,Yes,58.986295,-2.943549,345869,1011400,HY458114,Kirkwall East,,2015-09-01,,21,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011816,East Mainland - 04,,East Mainland - 04
KW15 1ZT,Yes,58.984396,-2.950143,345487,1011194,HY454111,Kirkwall East,,2016-01-01,,25,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011825,East Kirkwall - 03,,East Kirkwall - 03
KW15 1ZU,Yes,58.978783,-2.981388,343682,1010595,HY436105,Kirkwall West and Orphir,,2016-08-01,,25,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011817,East Mainland - 05,,East Mainland - 05
KW15 1ZZ,No,58.983311,-2.960721,344877,1011082,HY448110,Kirkwall West and Orphir,,2015-02-01,2017-01-01,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9AA,No,58.983196,-2.960509,344889,1011069,HY448110,Kirkwall West and Orphir,,2006-05-01,2009-06-01,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9AB,No,58.983196,-2.960509,344889,1011069,HY448110,Kirkwall West and Orphir,,2006-10-01,2008-10-01,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9AD,No,58.983311,-2.960721,344877,1011082,HY448110,Kirkwall West and Orphir,,2007-11-01,2018-12-01,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BA,No,58.983196,-2.960509,344889,1011069,HY448110,Kirkwall West and Orphir,,2008-09-01,2012-10-01,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BB,No,58.983196,-2.960509,344889,1011069,HY448110,Kirkwall West and Orphir,,2009-10-01,2011-10-01,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BD,Yes,58.983311,-2.960721,344877,1011082,HY448110,Kirkwall West and Orphir,,2009-12-01,,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BE,No,58.983196,-2.960509,344889,1011069,HY448110,Kirkwall West and Orphir,,2011-01-01,2012-03-01,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BF,No,58.983196,-2.960509,344889,1011069,HY448110,Kirkwall West and Orphir,,2012-07-01,2014-06-01,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BG,No,58.983303,-2.960726,344877,1011081,HY448110,Kirkwall West and Orphir,,2017-11-01,2021-12-01,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BH,No,58.983303,-2.960726,344877,1011081,HY448110,Kirkwall West and Orphir,,2018-03-01,2018-09-01,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BJ,No,58.983303,-2.960726,344877,1011081,HY448110,Kirkwall West and Orphir,,2019-07-01,2020-08-01,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BL,No,58.983303,-2.960726,344877,1011081,HY448110,Kirkwall West and Orphir,,2020-07-01,2020-11-01,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BN,No,58.983303,-2.960726,344877,1011081,HY448110,Kirkwall West and Orphir,,2020-08-01,2021-11-01,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BP,Yes,58.983303,-2.960726,344877,1011081,HY448110,Kirkwall West and Orphir,,2020-09-01,,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BQ,No,58.983303,-2.960726,344877,1011081,HY448110,Kirkwall West and Orphir,,2021-12-01,2022-02-01,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BR,Yes,58.983303,-2.960726,344877,1011081,HY448110,Kirkwall West and Orphir,,2022-05-01,,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9BS,Yes,58.983303,-2.960726,344877,1011081,HY448110,Kirkwall West and Orphir,,2024-01-01,,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011821,West Kirkwall - 04,,West Kirkwall - 04
KW15 9SA,Yes,58.981472,-2.956807,345099,1010874,HY450108,Kirkwall East,,2014-03-01,,15,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011825,East Kirkwall - 03,,East Kirkwall - 03
KW15 9SB,No,58.981481,-2.956825,345098,1010875,HY450108,Kirkwall East,,2005-03-01,2014-01-01,15,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011825,East Kirkwall - 03,,East Kirkwall - 03
KW15 9SD,No,58.981481,-2.956825,345098,1010875,HY450108,Kirkwall East,,2005-03-01,2014-01-01,15,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011825,East Kirkwall - 03,,East Kirkwall - 03
KW15 9SE,No,58.981481,-2.956825,345098,1010875,HY450108,Kirkwall East,,2005-03-01,2014-01-01,15,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011825,East Kirkwall - 03,,East Kirkwall - 03
KW15 9SF,No,58.981481,-2.956825,345098,1010875,HY450108,Kirkwall East,,2005-03-01,2014-01-01,15,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011825,East Kirkwall - 03,,East Kirkwall - 03
